Rk,Player,Age,Tm,Pos,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%
437,Justin Kloos\kloosju01,24,MIN,C,1,9,6,60.0,6.6,6,5,54.5,1.9,0.0,100.0,100.0,66.7,33.3,8:39,8:33,0,1,0.4,0,
438,Slater Koekkoek\koekksl01,23,TBL,D,34,349,370,48.5,-3.8,268,258,51.0,0.0,10.0,91.4,101.4,48.0,52.0,11:21,10:51,3,6,0.0,73,57.5
439,Mikko Koivu\koivumi01,34,MIN,C,81,987,1000,49.7,3.6,768,722,51.5,4.8,9.4,91.7,101.1,42.5,57.5,18:31,13:57,44,22,12.1,283,60.1
440,Leo Komarov\komarle01,31,TOR,C,73,810,1002,44.7,-6.8,611,768,44.3,-5.6,7.5,93.2,100.7,33.6,66.4,15:48,12:28,46,42,-0.4,170,65.9
441,Travis Konecny\konectr01,20,PHI,C,80,1036,1061,49.4,0.0,784,775,50.3,0.8,10.5,92.2,102.7,48.3,51.7,14:53,13:23,31,38,5.6,287,61.0
442,Anze Kopitar\kopitan01,30,LAK,C,81,1381,1235,52.8,4.4,1025,922,52.6,4.4,11.1,90.8,101.9,47.6,52.4,22:05,16:60,54,70,6.0,344,56.7
443,Kalle Kossila\kossika01,24,ANA,LW,10,73,71,50.7,4.3,57,54,51.4,5.9,5.4,82.9,88.3,70.3,29.7,9:05,8:57,4,3,-1.5,13,69.2
444,Chris Kreider\kreidch01,26,NYR,LW,57,758,714,51.5,7.3,588,539,52.2,8.4,8.2,91.9,100.1,51.4,48.6,15:38,13:00,17,39,5.3,235,58.3
445,David Krejci\krejcda01,31,BOS,C,62,939,798,54.1,1.4,720,612,54.1,1.2,10.3,90.4,100.7,65.5,34.5,16:53,14:27,24,30,6.2,193,59.1
446,Niklas Kronwall\kronwni01,37,DET,D,78,1082,1102,49.5,1.2,815,811,50.1,0.9,6.6,91.0,97.6,65.1,34.9,18:31,15:45,14,51,1.8,151,50.3
447,Torey Krug\krugto01,26,BOS,D,74,1290,1085,54.3,1.1,953,825,53.6,0.0,9.2,90.7,99.9,64.8,35.2,20:19,16:30,34,70,10.2,393,48.6
448,Marcus Kruger\krugema01,27,CAR,C,48,448,381,54.0,0.4,320,291,52.4,-0.5,4.8,92.0,96.7,44.8,55.2,10:50,9:34,10,11,1.4,58,51.7
449,Nikita Kucherov\kucheni01,24,TBL,RW,78,1420,1218,53.8,3.2,1073,951,53.0,2.1,10.3,91.5,101.8,62.6,37.4,19:50,16:13,66,76,2.9,541,50.8
450,Tom Kuhnhackl\kuhnhto01,26,PIT,RW,68,394,503,43.9,-9.3,286,365,43.9,-10.4,5.7,91.6,97.3,35.7,64.3,9:58,7:47,14,10,-2.5,90,67.8
451,Dean Kukan\kukande01,24,CBJ,D,10,149,109,57.8,2.7,114,74,60.6,4.3,10.3,88.0,98.3,59.8,40.2,11:57,11:46,0,1,2.2,16,62.5
452,Brett Kulak\kulakbr01,24,CGY,D,70,916,844,52.0,-2.3,683,618,52.5,-1.7,6.8,91.5,98.2,51.6,48.4,12:55,12:32,16,23,1.2,169,43.2
453,Nikolai Kulemin\kulemni01,31,NYI,LW,13,102,119,46.2,-8.3,68,87,43.9,-10.6,8.3,91.9,100.3,40.0,60.0,11:56,9:27,1,8,-0.6,13,53.8
454,Dmitry Kulikov\kulikdm01,27,WPG,D,62,819,830,49.7,-1.5,614,612,50.1,-1.7,8.9,92.0,101.0,48.2,51.8,17:04,14:29,11,53,-0.1,117,41.0
455,Luke Kunin\kuninlu01,20,MIN,C,19,192,204,48.5,0.4,143,152,48.5,-1.0,3.8,93.4,97.2,47.7,52.3,12:59,11:60,2,4,-2.6,54,59.3
456,Chris Kunitz\kunitch01,38,TBL,LW,80,795,789,50.2,-1.8,590,591,50.0,-1.8,8.1,93.3,101.4,46.9,53.1,11:58,11:03,37,27,0.8,132,61.4
457,Janne Kuokkanen\kuokkja01,19,CAR,C,4,58,26,69.0,13.6,48,20,70.6,16.3,0.0,75.0,75.0,62.1,37.9,11:04,11:04,3,2,0.9,10,60.0
458,Sean Kuraly\kuralse01,25,BOS,C,75,754,747,50.2,-3.8,577,546,51.4,-2.4,5.7,91.9,97.5,36.1,63.9,12:15,10:57,32,28,5.1,210,63.8
459,Evgeny Kuznetsov\kuzneev01,25,WSH,C,78,1127,1203,48.4,0.3,839,909,48.0,0.9,10.9,90.6,101.5,56.1,43.9,18:48,15:19,44,65,-0.1,309,59.2
460,Kevin Labanc\labanke01,22,SJS,RW,76,1031,858,54.6,5.1,755,608,55.4,4.8,7.8,89.7,97.5,55.8,44.2,14:21,11:59,28,29,8.5,292,53.4
461,Andrew Ladd\laddan01,32,NYI,LW,72,922,858,51.8,5.1,668,617,52.0,6.2,9.3,92.7,102.0,45.2,54.8,15:57,12:55,29,39,-0.2,219,50.7
462,Paul Ladue\laduepa01,25,LAK,D,11,161,120,57.3,7.7,107,88,54.9,3.1,9.9,94.9,104.8,59.7,40.3,13:59,13:07,1,4,1.0,33,39.4
463,Brooks Laich\laichbr01,34,LAK,C,12,82,120,40.6,-10.4,57,92,38.3,-12.7,4.7,90.3,94.9,42.2,57.8,11:12,9:43,4,2,-3.7,21,47.6
464,Patrik Laine\lainepa01,19,WPG,RW,81,1091,1078,50.3,-1.0,812,803,50.3,-1.5,10.7,92.0,102.7,57.6,42.4,16:28,13:28,29,50,0.0,454,52.0
465,Gabriel Landeskog\landega01,25,COL,LW,77,1199,1226,49.4,3.7,890,915,49.3,4.2,11.4,92.1,103.4,53.8,46.2,20:07,15:22,52,31,1.0,304,57.9
466,Nick Lappin\lappini01,25,NJD,RW,6,43,75,36.4,-6.1,32,53,37.6,-6.2,10.0,100.0,110.0,40.9,59.1,9:46,9:43,1,2,-1.3,11,63.6
467,Dylan Larkin\larkidy01,21,DET,C,81,1268,1236,50.6,2.8,977,921,51.5,3.2,9.0,89.2,98.2,48.6,51.4,19:50,15:40,55,81,-5.6,418,54.8
468,Adam Larsson\larssad01,25,EDM,D,62,1187,1162,50.5,-0.9,902,869,50.9,-0.8,8.9,92.1,101.0,45.7,54.3,21:52,19:09,26,50,-0.2,192,47.4
469,Johan Larsson\larssjo02,25,BUF,C,78,690,949,42.1,-7.3,527,708,42.7,-6.5,5.6,90.1,95.8,31.2,68.8,14:08,12:02,40,21,-18.2,137,62.0
470,Brian Lashoff\lashobr01,27,DET,D,1,2,2,50.0,-7.6,2,2,50.0,-17.3,0.0,100.0,100.0,100.0,0.0,4:02,2:59,0,0,-0.1,,
471,Scott Laughton\laughsc01,23,PHI,C,80,709,687,50.8,1.8,541,489,52.5,3.5,5.5,90.4,95.9,47.7,52.3,11:06,9:54,22,23,2.9,171,62.0
472,Curtis Lazar\lazarcu01,22,CGY,RW,64,582,553,51.3,-3.3,431,400,51.9,-2.4,5.7,90.8,96.5,50.9,49.1,9:49,9:16,9,17,-0.1,123,52.8
473,Nick Leddy\leddyni01,26,NYI,D,80,1382,1566,46.9,-1.2,1008,1195,45.8,-1.7,8.7,88.6,97.3,50.4,49.6,22:24,18:20,21,57,-14.0,312,49.0
474,Anders Lee\leean01,27,NYI,LW,81,1133,1228,48.0,0.5,821,947,46.4,-0.5,10.0,88.9,98.9,53.4,46.6,17:15,14:02,26,33,-7.3,311,65.3
475,Artturi Lehkonen\lehkoar01,22,MTL,LW,65,907,838,52.0,1.6,653,626,51.1,0.5,5.1,92.5,97.6,51.1,48.9,16:29,12:55,27,19,5.3,287,56.8
476,Jori Lehtera\lehtejo01,30,PHI,C,61,475,506,48.4,-1.7,340,368,48.0,-2.2,5.8,92.0,97.8,46.7,53.3,10:30,9:06,14,13,-3.5,74,60.8
477,Taylor Leier\leierta01,23,PHI,LW,39,299,279,51.7,2.2,228,201,53.1,3.5,5.2,89.5,94.7,50.3,49.7,10:29,9:00,11,1,1.7,66,72.7
478,Brendan Leipsic\leipsbr01,23,TOT,LW,57,680,703,49.2,-2.5,500,521,49.0,-3.3,8.0,91.5,99.5,56.9,43.1,13:07,12:01,38,33,2.8,166,56.6
479,Josh Leivo\leivojo01,24,TOR,LW,16,120,127,48.6,1.4,98,99,49.7,5.6,7.0,92.3,99.3,30.1,69.9,10:34,8:41,9,6,1.8,41,61.0
480,Brendan Lemieux\lemiebr01,21,WPG,LW,9,46,50,47.9,2.8,37,39,48.7,2.8,13.0,96.2,109.2,35.3,64.7,7:56,7:25,1,2,-0.6,10,60.0
481,Brett Lernout\lernobr01,22,MTL,D,17,224,259,46.4,-2.3,152,192,44.2,-2.1,4.5,92.3,96.8,50.3,49.7,16:34,15:30,4,10,-2.8,37,35.1
482,Kris Letang\letankr01,30,PIT,D,78,1660,1348,55.2,4.6,1259,1021,55.2,3.4,8.2,88.3,96.5,54.3,45.7,25:21,19:37,51,89,14.9,418,52.4
483,Mark Letestu\letesma01,32,TOT,C,79,667,697,48.9,-3.5,480,503,48.8,-4.5,5.3,90.3,95.6,38.3,61.7,12:50,9:05,18,20,-4.4,187,59.4
484,Vinni Lettieri\lettivi01,22,NYR,C,19,164,224,42.3,-5.8,132,169,43.9,-5.1,4.3,88.5,92.8,48.5,51.5,12:03,10:34,2,7,-2.3,57,49.1
485,Trevor Lewis\lewistr01,31,LAK,C,67,810,814,49.9,-1.0,603,600,50.1,0.1,6.5,92.1,98.7,43.7,56.3,15:16,13:05,19,14,0.4,223,57.8
486,Mike Liambas\liambmi01,28,ANA,LW,7,20,39,33.9,-6.2,18,31,36.7,-3.1,8.3,95.0,103.3,64.7,35.3,5:17,5:15,1,0,-1.8,3,100.0
487,Oscar Lindberg\lindbos02,26,VEG,C,62,629,626,50.1,-1.4,468,442,51.4,-0.2,5.8,90.9,96.8,49.6,50.4,11:46,10:37,23,24,0.5,142,56.3
488,Oskar Lindblom\lindbos01,21,PHI,LW,22,318,267,54.4,5.6,244,191,56.1,6.5,7.0,93.9,101.0,51.7,48.3,14:36,13:00,4,4,4.0,61,55.7
489,Esa Lindell\lindees01,23,DAL,D,78,1469,1332,52.4,1.3,1062,1001,51.5,-0.6,8.7,93.2,101.9,51.2,48.8,22:06,18:34,19,49,14.1,261,51.3
490,Anton Lindholm\lindhan01,23,COL,D,48,459,577,44.3,-2.8,330,448,42.4,-4.3,9.1,94.2,103.3,35.8,64.2,13:10,11:33,8,9,-7.5,65,33.8
491,Elias Lindholm\lindhel01,23,CAR,C,80,1183,1034,53.4,-1.7,874,782,52.8,-0.8,7.6,89.5,97.1,57.4,42.6,17:53,13:54,47,34,3.3,259,56.8
492,Hampus Lindholm\lindhha01,24,ANA,D,67,1209,1134,51.6,4.4,909,856,51.5,4.2,9.7,91.7,101.4,47.0,53.0,22:44,18:32,24,63,1.5,272,47.4
493,Bryan Little\littlbr01,30,WPG,C,81,1101,1082,50.4,-0.8,814,811,50.1,-1.8,8.9,91.6,100.5,52.6,47.4,16:58,13:45,37,20,-1.1,228,56.1
494,Ryan Lomberg\lombery01,23,CGY,LW,7,26,39,40.0,-10.9,19,23,45.2,-5.0,18.8,83.3,102.1,32.1,67.9,6:15,6:14,0,1,0.1,6,83.3
495,Ben Lovejoy\lovejbe01,33,NJD,D,56,711,661,51.8,3.7,555,482,53.5,5.3,6.7,92.5,99.2,41.1,58.9,16:35,13:27,22,26,4.7,138,52.9
496,Keegan Lowe\loweke02,24,EDM,D,1,12,16,42.9,-11.2,9,15,37.5,-20.2,14.3,81.8,96.1,60.0,40.0,13:01,12:11,0,1,0.1,6,50.0
497,Adam Lowry\lowryad01,24,WPG,C,44,518,404,56.2,4.3,392,279,58.4,6.6,8.2,91.1,99.4,40.9,59.1,14:55,12:04,20,4,8.3,103,67.0
498,Milan Lucic\lucicmi01,29,EDM,LW,81,1172,1103,51.5,0.9,884,806,52.3,1.2,8.1,90.3,98.4,53.5,46.5,16:00,13:41,29,75,1.5,278,52.2
499,Olli Maatta\maattol01,23,PIT,D,81,1348,1251,51.9,-0.7,1019,917,52.6,-0.6,6.6,91.9,98.5,55.5,44.5,18:46,15:58,17,50,3.5,316,51.6
500,Kurtis MacDermid\macdeku01,23,LAK,D,34,305,391,43.8,-6.9,224,308,42.1,-8.3,6.2,93.8,100.0,52.3,47.7,11:36,10:59,3,23,-4.1,43,44.2
501,Andrew MacDonald\macdoan01,31,PHI,D,65,982,1167,45.7,-4.4,736,864,46.0,-4.7,9.3,92.5,101.8,39.3,60.7,19:51,17:42,16,46,-0.5,192,42.2
502,Derek MacKenzie\mackede01,36,FLA,C,75,553,633,46.6,-3.5,435,461,48.5,-2.0,5.1,91.6,96.7,46.9,53.1,11:18,8:54,24,14,-4.7,120,71.7
503,Nathan MacKinnon\mackina01,22,COL,C,73,1213,1174,50.8,4.9,888,882,50.2,4.6,11.9,90.2,102.2,57.5,42.5,19:51,15:54,35,40,-0.3,485,57.3
504,Denis Malgin\malgide01,21,FLA,C,50,667,630,51.4,2.1,508,483,51.3,1.6,7.4,92.9,100.4,50.4,49.6,13:55,12:33,30,21,-1.2,141,56.0
505,Evgeni Malkin\malkiev01,31,PIT,C,77,1264,1115,53.1,1.1,975,863,53.0,0.0,10.4,90.7,101.1,65.9,34.1,18:59,15:14,72,72,10.4,372,63.2
506,Brad Malone\malonbr01,28,EDM,C,7,48,33,59.3,6.2,34,24,58.6,4.4,0.0,100.0,100.0,41.4,58.6,7:59,6:59,2,3,1.1,10,90.0
507,Maxim Mamin\maminma01,23,FLA,LW,24,219,231,48.7,-1.3,166,166,50.0,-0.8,4.7,96.6,101.3,55.7,44.3,10:38,10:14,12,9,1.6,43,55.8
508,Andrew Mangiapane\mangian01,21,CGY,LW,10,90,93,49.2,-2.5,61,64,48.8,-2.3,0.0,94.2,94.2,59.0,41.0,8:56,8:54,2,3,-1.0,19,36.8
509,Brandon Manning\mannibr01,27,PHI,D,64,976,982,49.8,0.8,731,743,49.6,-0.2,7.3,91.9,99.2,45.8,54.2,17:58,16:20,17,34,2.2,229,47.6
510,Josh Manson\mansojo01,26,ANA,D,78,1298,1301,49.9,1.9,996,977,50.5,2.7,10.0,93.8,103.8,42.1,57.9,20:17,17:42,47,58,-3.0,215,51.6
511,Anthony Mantha\manthan01,23,DET,RW,79,1137,1058,51.8,4.2,879,810,52.0,3.7,8.1,92.0,100.1,55.2,44.8,17:17,15:01,36,64,1.4,321,57.3
512,Brad Marchand\marchbr03,29,BOS,LW,66,1067,828,56.3,4.7,781,643,54.8,2.3,12.8,90.8,103.6,58.3,41.7,19:43,14:45,56,72,8.5,301,58.5
513,Jon Marchessault\audymjo01,27,VEG,C,76,1224,1037,54.1,3.9,910,784,53.7,3.4,11.6,92.7,104.3,53.7,46.3,17:33,14:48,58,47,8.8,460,57.6
514,Martin Marincin\marinma01,25,TOR,D,2,22,28,44.0,-7.1,14,18,43.8,-4.3,0.0,81.8,81.8,40.9,59.1,16:41,14:11,1,2,-0.5,3,0.0
515,Patrick Marleau\marlepa01,38,TOR,LW,81,1173,1196,49.5,-0.9,875,943,48.1,-1.1,9.9,90.9,100.8,44.3,55.7,17:01,14:31,28,33,0.7,317,63.1
516,Mitch Marner\marnemi01,20,TOR,C,81,1197,1060,53.0,4.0,873,836,51.1,3.0,8.6,91.6,100.1,56.4,43.6,16:23,14:05,84,50,6.3,395,48.6
517,Patrick Maroon\maroopa01,29,TOT,LW,73,1176,1034,53.2,3.2,900,783,53.5,2.7,8.1,91.2,99.3,53.2,46.8,16:31,14:18,22,37,1.9,244,57.0
518,Danick Martel\marteda01,23,PHI,LW,4,33,53,38.4,-6.1,30,40,42.9,0.5,5.0,92.6,97.6,50.0,50.0,10:13,10:13,1,0,0.6,12,50.0
519,Matt Martin\martima02,28,TOR,LW,50,357,374,48.8,-2.1,272,293,48.1,-1.4,9.7,90.9,100.6,41.3,58.7,7:59,7:51,6,7,1.4,79,58.2
520,Paul Martin\martipa01,36,SJS,D,13,219,181,54.8,6.2,155,132,54.0,3.9,6.7,94.6,101.4,57.3,42.7,14:42,14:33,9,7,0.0,16,37.5
521,Alec Martinez\martial01,30,LAK,D,76,1249,1461,46.1,-5.7,909,1067,46.0,-5.5,8.9,92.8,101.7,49.8,50.2,22:51,18:29,11,79,-9.4,225,48.4
522,Jordan Martinook\martijo01,25,ARI,LW,80,888,926,49.0,1.1,637,669,48.8,2.5,4.9,90.1,95.0,34.8,65.2,14:03,12:01,31,8,0.2,208,52.9
523,Andreas Martinsen\martian01,27,CHI,LW,7,102,84,54.8,5.6,69,60,53.5,4.1,5.1,98.0,103.0,43.8,56.3,12:21,11:57,2,2,0.9,21,57.1
524,Mike Matheson\mathemi01,23,FLA,D,79,1423,1462,49.3,-0.6,1106,1094,50.3,-0.2,7.6,91.8,99.4,40.8,59.2,21:19,18:18,64,86,-1.2,312,52.2
525,Stefan Matteau\mattest02,23,VEG,C,8,69,53,56.6,3.1,47,39,54.7,2.7,3.4,96.7,100.1,60.8,39.2,8:12,7:56,5,3,0.0,19,42.1
526,Auston Matthews\matthau01,20,TOR,C,61,1041,997,51.1,1.6,753,748,50.2,2.0,12.2,92.5,104.8,51.0,49.0,18:11,15:56,58,58,8.5,309,59.5
527,Shawn Matthias\matthsh01,29,WPG,LW,27,219,282,43.7,-5.0,161,205,44.0,-5.0,8.3,92.7,101.0,35.7,64.3,11:10,9:42,7,3,0.2,39,66.7
528,Scott Mayfield\mayfisc01,25,NYI,D,46,685,766,47.2,-0.5,484,588,45.1,-1.9,8.3,91.6,99.9,43.5,56.5,17:51,16:07,5,37,-4.0,137,40.1
529,Charlie McAvoy\mcavoch01,20,BOS,D,61,1193,999,54.4,1.9,887,747,54.3,2.0,10.2,92.3,102.5,53.0,47.0,22:05,19:14,22,42,9.1,180,41.7
530,Jake McCabe\mccabja01,24,BUF,D,53,762,832,47.8,0.4,592,633,48.3,1.3,7.2,90.9,98.1,52.9,47.1,19:30,17:00,14,26,-7.1,107,49.5
531,Jared McCann\mccanja01,21,FLA,C,66,747,780,48.9,-1.1,570,583,49.4,-1.2,6.3,95.0,101.3,49.2,50.8,13:11,11:52,39,26,-0.7,206,67.5
532,Michael McCarron\mccarmi01,22,MTL,RW,17,98,133,42.4,-9.0,68,94,42.0,-8.8,8.7,90.9,99.6,41.2,58.8,8:39,8:34,3,5,-2.5,24,54.2
533,Max McCormick\mccorma01,25,OTT,LW,28,181,213,45.9,-1.9,138,148,48.3,0.3,6.4,90.4,96.7,50.9,49.1,8:18,8:01,4,9,1.7,48,64.6
534,Ian McCoshen\mccosia01,22,FLA,D,37,451,518,46.5,-3.1,342,376,47.6,-2.5,6.0,91.2,97.1,57.3,42.7,15:11,13:60,2,29,-0.9,65,40.0
535,Connor McDavid\mcdavco01,21,EDM,C,81,1618,1425,53.2,3.6,1238,1052,54.1,4.2,10.5,90.4,100.8,55.4,44.6,21:31,17:16,110,66,13.3,428,63.3
536,Ryan McDonagh\mcdonry01,28,TOT,D,61,1021,1121,47.7,0.1,776,824,48.5,0.3,9.9,91.5,101.4,44.3,55.7,23:20,18:31,43,60,-4.1,195,48.7
537,Brock McGinn\mcginbr01,23,CAR,LW,80,1093,906,54.7,-0.1,803,687,53.9,0.4,7.1,90.1,97.2,57.5,42.5,14:30,12:58,38,34,-0.6,327,48.9
538,Jamie McGinn\mcginja01,29,FLA,LW,74,819,936,46.7,-4.0,637,729,46.6,-5.1,8.0,91.6,99.5,46.6,53.4,13:26,11:50,20,34,-8.9,180,64.4
539,Greg McKegg\mckeggr01,25,PIT,C,26,185,206,47.3,-4.2,139,144,49.1,-3.7,5.8,89.3,95.1,36.8,63.2,9:41,8:26,3,3,0.1,32,65.6
540,Curtis McKenzie\mckencu01,26,DAL,LW,7,49,38,56.3,0.7,39,31,55.7,2.4,10.3,100.0,110.3,47.6,52.4,8:06,7:29,3,2,1.7,22,50.0
541,Roland McKeown\mckeoro01,22,CAR,D,9,123,110,52.8,-1.9,81,97,45.5,-7.7,14.3,92.3,106.6,62.7,37.3,13:01,13:00,0,3,-0.5,24,29.2
542,Cody McLeod\mcleoco01,33,TOT,LW,48,247,397,38.4,-9.9,178,294,37.7,-10.2,5.1,91.8,96.9,47.3,52.7,7:23,7:22,2,6,-5.5,48,75.0
543,Brayden McNabb\mcnabbr01,27,VEG,D,75,1287,1241,50.9,-0.5,949,875,52.0,1.3,10.5,92.3,102.8,48.9,51.1,20:10,17:07,30,40,0.7,190,45.3
544,Adam McQuaid\mcquaad01,31,BOS,D,36,479,464,50.8,-4.4,356,347,50.6,-4.6,5.9,91.8,97.7,61.9,38.1,15:55,13:49,7,13,-2.4,71,53.5
545,Wade Megan\meganwa01,27,STL,C,1,1,9,10.0,-38.6,1,8,11.1,-37.2,0.0,100.0,100.0,12.5,87.5,8:21,6:36,0,0,0.0,1,100.0
546,Jaycob Megna\megnaja02,25,ANA,D,14,175,219,44.4,-0.8,129,171,43.0,-1.1,6.4,91.3,97.7,44.3,55.7,15:43,13:29,4,5,0.1,19,36.8
547,Jayson Megna\megnaja01,27,VAN,C,1,3,3,50.0,-14.3,3,3,50.0,-13.0,0.0,100.0,100.0,33.3,66.7,4:18,4:18,0,0,-0.3,0,
548,Timo Meier\meierti01,21,SJS,RW,80,1179,1063,52.6,2.1,868,762,53.3,1.8,8.0,91.7,99.7,53.2,46.8,14:53,13:18,47,40,6.3,355,58.6
549,Nicholas Merkley\merklni01,20,ARI,RW,1,6,12,33.3,-21.6,5,9,35.7,-19.2,0.0,100.0,100.0,33.3,66.7,13:30,11:27,1,1,-0.2,1,0.0
550,Dakota Mermis\mermida01,24,ARI,D,8,74,77,49.0,1.9,52,59,46.8,2.5,5.3,90.0,95.3,58.6,41.4,10:46,10:37,0,1,0.2,11,63.6
551,Jonathon Merrill\merrijo01,25,VEG,D,33,477,475,50.1,0.4,353,361,49.4,0.1,8.0,94.7,102.7,53.0,47.0,16:01,15:10,5,17,1.7,57,50.9
552,Victor Mete\metevi01,19,MTL,D,49,681,677,50.1,-1.4,502,462,52.1,0.0,8.7,91.4,100.1,56.6,43.4,15:35,13:48,6,53,11.1,97,44.3
553,Marc Methot\methoma01,32,DAL,D,34,479,524,47.8,-5.1,346,362,48.9,-3.8,8.1,95.3,103.4,42.3,57.7,17:47,15:37,1,11,-0.8,58,41.4
554,Sonny Milano\milanso01,21,CBJ,LW,54,504,481,51.2,0.2,391,369,51.4,-0.8,7.8,90.1,97.9,56.2,43.8,11:36,9:51,12,18,1.1,121,57.0
555,Colin Miller\milleco02,25,VEG,D,81,1351,1050,56.3,7.3,996,802,55.4,6.1,8.0,90.7,98.6,61.7,38.3,19:20,15:41,35,54,10.5,388,44.8
556,J.T. Miller\millejt01,24,TOT,LW,80,1095,1173,48.3,0.3,841,887,48.7,0.2,9.6,90.9,100.5,56.5,43.5,17:00,14:24,42,71,1.1,229,59.8
557,Kevan Miller\milleke03,30,BOS,D,66,1056,950,52.6,0.1,810,690,54.0,1.7,8.3,92.6,100.9,51.5,48.5,19:26,17:01,26,27,8.2,154,39.6
558,Andrei Mironov\mironan01,23,COL,D,10,74,106,41.1,-5.0,46,70,39.7,-6.5,11.4,96.2,107.6,61.8,38.2,11:03,9:04,1,3,-1.8,9,33.3
559,Torrey Mitchell\mitchto01,33,TOT,C,60,495,532,48.2,-2.8,367,385,48.8,-2.1,6.7,91.9,98.6,42.1,57.9,11:24,9:48,7,18,-1.7,88,62.5
560,Zack Mitchell\mitchza01,25,MIN,RW,23,132,260,33.7,-10.9,104,183,36.2,-9.9,9.5,92.5,102.0,54.6,45.4,10:32,9:51,11,0,-3.5,21,81.0
561,Casey Mittelstadt\mitteca01,19,BUF,C,4,29,47,38.2,-17.8,23,38,37.7,-17.1,18.8,86.7,105.4,75.9,24.1,13:51,11:37,0,5,-0.8,7,42.9
562,Sean Monahan\monahse01,23,CGY,C,74,1268,1045,54.8,2.3,947,827,53.4,0.9,10.4,89.8,100.2,58.7,41.3,18:41,14:47,51,42,12.3,351,57.3
563,Brandon Montour\montobr01,23,ANA,D,78,1301,1316,49.7,2.3,971,991,49.5,1.9,9.4,92.6,102.0,52.7,47.3,20:25,16:55,19,50,-5.4,321,48.9
564,Dominic Moore\mooredo01,37,TOR,C,50,400,412,49.3,-0.7,304,326,48.3,-0.6,8.1,92.7,100.9,37.3,62.7,10:18,9:01,19,19,1.6,83,55.4
565,John Moore\moorejo01,27,NJD,D,80,1320,1402,48.5,0.4,1010,1095,48.0,-1.4,8.3,92.0,100.4,50.8,49.2,19:60,17:39,16,47,-0.2,262,53.4
566,Samuel Morin\morinsa01,22,PHI,D,2,30,23,56.6,12.0,25,15,62.5,17.9,11.1,91.7,102.8,58.8,41.2,15:49,13:23,1,1,0.7,3,33.3
567,Josh Morrissey\morrijo04,22,WPG,D,80,1401,1367,50.6,-0.8,1053,988,51.6,0.2,9.2,91.3,100.6,48.4,51.6,20:29,17:42,22,46,8.2,211,47.9
568,Joseph Morrow\morrojo02,25,TOT,D,55,914,897,50.5,-1.0,659,658,50.0,-1.6,5.1,93.2,98.3,56.0,44.0,16:43,15:19,13,48,3.6,178,46.6
569,Tyler Motte\mottety01,22,TOT,LW,45,389,470,45.3,-5.6,301,334,47.4,-4.5,6.4,91.6,98.0,38.9,61.1,11:07,10:12,15,5,-3.1,111,56.8
570,Matt Moulson\moulsma01,34,BUF,LW,14,98,110,47.1,-0.6,76,78,49.4,1.5,0.0,87.9,87.9,55.6,44.4,10:17,8:43,1,1,-2.5,28,46.4
571,Mirco Mueller\muellmi01,22,NJD,D,27,316,344,47.9,0.8,245,263,48.2,0.7,9.2,93.5,102.7,47.2,52.8,16:31,14:20,11,11,1.9,42,45.2
572,Connor Murphy\murphco02,24,CHI,D,74,1207,1035,53.8,1.3,835,740,53.0,2.6,7.0,91.7,98.7,50.4,49.6,16:21,15:08,15,32,5.0,234,46.2
573,Ryan Murphy\murphry01,24,MIN,D,20,277,322,46.2,0.5,216,229,48.5,2.2,9.4,95.2,104.6,51.0,49.0,18:56,17:07,1,12,1.7,48,52.1
574,Trevor Murphy\murphtr01,22,ARI,D,7,74,115,39.2,-4.6,59,96,38.1,-5.4,14.0,98.6,112.5,61.0,39.0,13:36,13:05,3,2,-2.8,13,38.5
575,Ryan Murray\murrary01,24,CBJ,D,44,637,642,49.8,-3.2,479,457,51.2,-2.3,7.8,93.1,101.0,47.4,52.6,18:26,16:01,11,18,-1.2,86,39.5
576,Jake Muzzin\muzzija01,28,LAK,D,74,1324,1182,52.8,4.6,983,890,52.5,4.6,8.3,92.7,101.0,52.3,47.7,21:39,17:01,17,59,1.0,353,43.6
577,Tyler Myers\myersty01,27,WPG,D,81,1293,1300,49.9,-1.7,953,976,49.4,-3.0,8.8,92.0,100.8,48.6,51.4,21:26,16:45,31,77,-2.2,299,49.8
578,Vladislav Namestnikov\namesvl01,25,TOT,C,80,1145,1104,50.9,2.0,850,844,50.2,1.7,9.0,93.0,102.0,59.0,41.0,17:08,13:59,27,24,-5.7,245,62.9
579,Rick Nash\nashri01,33,TOT,LW/RW,71,952,907,51.2,4.4,739,650,53.2,6.0,6.3,90.7,97.1,58.8,41.2,17:03,13:04,58,38,7.0,365,63.0
580,Riley Nash\nashri02,28,BOS,C,76,929,869,51.7,-2.0,699,622,52.9,-0.4,9.9,91.9,101.8,45.4,54.6,15:25,13:00,55,14,10.0,187,59.9
581,James Neal\nealja01,30,VEG,LW,70,1038,969,51.7,0.6,761,720,51.4,-0.4,9.7,89.2,98.9,55.6,44.4,17:10,14:29,49,31,2.0,357,55.7
582,Martin Necas\necasma01,19,CAR,C,1,7,9,43.8,11.4,5,8,38.5,11.8,0.0,100.0,100.0,100.0,0.0,6:54,6:54,1,1,-1.0,0,
